,date,isEnabled,name,symbol,type
4341,2017-11-03,True,iShares Global Utilities,JXI,et
4342,2017-11-03,True,Jacksonville Bancorp Inc.,JXSB,cs
4343,2017-11-03,True,BARCLAYS BANK PLC iPath JPY/USD Exchange Rate ETN,JYN,et
4344,2017-11-03,True,The Joint Corp.,JYNT,cs
4345,2017-11-03,True,Kellogg Company,K,cs
4346,2017-11-03,True,Kayne Anderson Acquisition Corp.,KAAC,cs
4347,2017-11-03,True,Kayne Anderson Acquisition Corp. Unit,KAACU,su
4348,2017-11-03,True,Kayne Anderson Acquisition Corp. Warrant,KAACW,N/A
4349,2017-11-03,True,Kadant Inc,KAI,cs
4350,2017-11-03,True,Kala Pharmaceuticals Inc.,KALA,cs
4351,2017-11-03,True,Kaiser Aluminum Corporation,KALU,cs
4352,2017-11-03,True,KalVista Pharmaceuticals Inc.,KALV,cs
4353,2017-11-03,True,Kaman Corporation,KAMN,cs
4354,2017-11-03,True,iKang Healthcare Group Inc.,KANG,cs
4355,2017-11-03,True,KCAP Financial Inc. 7.375% Senior Notes due 2019,KAP,N/A
4356,2017-11-03,True,KAR Auction Services Inc,KAR,cs
4357,2017-11-03,True,KB Financial Group Inc,KB,cs
4358,2017-11-03,True,KraneShares Bosera MSCI China A,KBA,N/A
4359,2017-11-03,True,Kimball International Inc.,KBAL,cs
4360,2017-11-03,True,SPDR S&P Bank,KBE,et
4361,2017-11-03,True,KB Home,KBH,cs
4362,2017-11-03,True,KBL Merger Corp. IV,KBLM,cs
4363,2017-11-03,True,KBL Merger Corp. IV Right,KBLMR,N/A
4364,2017-11-03,True,KBL Merger Corp. IV Unit,KBLMU,su
4365,2017-11-03,True,KBL Merger Corp. IV Warrant,KBLMW,N/A
4366,2017-11-03,True,KBR Inc.,KBR,cs
4367,2017-11-03,True,KBS Fashion Group Limited,KBSF,cs
4368,2017-11-03,True,PowerShares KBW Bank Portfolio,KBWB,N/A
4369,2017-11-03,True,PowerShares KBW High Dividend Yield Financial Portfolio,KBWD,et
4370,2017-11-03,True,PowerShares KBW Property & Casualty Insurance Portfolio,KBWP,et
4371,2017-11-03,True,PowerShares KBW Regional Banking Portfolio,KBWR,et
4372,2017-11-03,True,PowerShares KBW Premium Yield Equity REIT Portfolio,KBWY,et
4373,2017-11-03,True,KCAP Financial Inc.,KCAP,cs
4374,2017-11-03,True,KCAP Financial Inc. 6.125% Notes due 2022,KCAPL,N/A
4375,2017-11-03,True,SPDR S&P Capital Markets,KCE,et
4376,2017-11-03,True,KraneShares E Fund China Commercial Paper,KCNY,N/A
4377,2017-11-03,True,Kadmon Holdings Inc.,KDMN,cs
4378,2017-11-03,True,Kimball Electronics Inc.,KE,cs
4379,2017-11-03,True,Kayne Anderson Energy Development Company,KED,cs
4380,2017-11-03,True,Key Energy Services Inc.,KEG,cs
4381,2017-11-03,True,Kelly Services Inc. Class A Common Stock,KELYA,cs
4382,2017-11-03,True,Kelly Services Inc. Class B Common Stock,KELYB,cs
4383,2017-11-03,True,KEMET Corporation,KEM,cs
4384,2017-11-03,True,KraneShares FTSE Emerging Markets Plus,KEMP,N/A
4385,2017-11-03,False,KraneShares Emerging Markets Consumer Technology Index,KEMQ,N/A
4386,2017-11-03,True,Kenon Holdings Ltd.,KEN,cs
4387,2017-11-03,True,Korea Electric Power Corporation,KEP,cs
4388,2017-11-03,True,Kewaunee Scientific Corporation,KEQU,cs
4389,2017-11-03,True,Keryx Biopharmaceuticals Inc.,KERX,cs
4390,2017-11-03,True,Kirby Corporation,KEX,cs
4391,2017-11-03,True,KeyCorp,KEY,cs
4392,2017-11-03,True,KeyCorp Depositary Shares Series E,KEY-I,ps
4393,2017-11-03,True,Keysight Technologies Inc.,KEYS,cs
4394,2017-11-03,True,The KEYW Holding Corporation,KEYW,cs
4395,2017-11-03,True,Korea Fund Inc. (The),KF,cs
4396,2017-11-03,True,Kentucky First Federal Bancorp,KFFB,cs
4397,2017-11-03,True,,KFN-,N/A
4398,2017-11-03,True,Kforce Inc.,KFRC,cs
4399,2017-11-03,True,Kingsway Financial Services Inc.,KFS,cs
4400,2017-11-03,True,Korn/Ferry International,KFY,cs
4401,2017-11-03,True,KraneShares Zacks New China,KFYP,N/A
4402,2017-11-03,True,Kinross Gold Corporation,KGC,cs
4403,2017-11-03,True,Kingold Jewelry Inc.,KGJI,cs
4404,2017-11-03,False,KraneShares MSCI China Environment Index,KGRN,N/A
4405,2017-11-03,True,The Kraft Heinz Company,KHC,cs
4406,2017-11-03,True,OrthoPediatrics Corp.,KIDS,cs
4407,2017-11-03,True,SPDR S&P Insurance,KIE,et
4408,2017-11-03,True,Kimco Realty Corporation,KIM,cs
4409,2017-11-03,True,Kimco Realty Corporation DEPOSITARY SH REPSTG 1/1000TH PFD SER I,KIM-I,ps
4410,2017-11-03,True,Kimco Realty Corporation Depositary Sh Repstg 1/1000th Pfd CL J %,KIM-J,ps
4411,2017-11-03,True,Kimco Realty Corporation Depositary Shares Series K,KIM-K,ps
4412,2017-11-03,True,Kimco Realty Corporation Class L Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Red,KIM-L,ps
4413,2017-11-03,True,Kindred Biosciences Inc.,KIN,cs
4414,2017-11-03,True,Kingstone Companies Inc,KINS,cs
4415,2017-11-03,True,KKR Income Opportunities Fund,KIO,cs
4416,2017-11-03,True,KKR INCOME OPPORTUNIT-W/I RT,KIO^,N/A
4417,2017-11-03,True,Kelso Technologies Inc,KIQ,cs
4418,2017-11-03,True,Kirkland's Inc.,KIRK,cs
4419,2017-11-03,True,KKR & Co. L.P. Representing Limited Partnership Interest,KKR,cs
4420,2017-11-03,True,KKR & Co. L.P. 6.75% Series A Preferred Units,KKR-A,ps
4421,2017-11-03,True,KKR & Co. L.P. 6.50% Series B Preferred Unit,KKR-B,ps
4422,2017-11-03,True,Kirkland Lake Gold Ltd.,KL,cs
4423,2017-11-03,True,KLA-Tencor Corporation,KLAC,cs
4424,2017-11-03,True,Knowledge Leaders Developed World,KLDW,N/A
4425,2017-11-03,True,Klondex Mines Ltd.,KLDX,cs
4426,2017-11-03,True,Kulicke and Soffa Industries Inc.,KLIC,cs
4427,2017-11-03,True,KLX Inc.,KLXI,cs
4428,2017-11-03,True,Kimberly-Clark Corporation,KMB,cs
4429,2017-11-03,True,Kamada Ltd.,KMDA,cs
4430,2017-11-03,True,Kayne Anderson Midstream Energy Fund Inc,KMF,ce
4431,2017-11-03,True,KMG Chemicals Inc.,KMG,cs
4432,2017-11-03,True,Kinder Morgan Inc.,KMI,cs
4433,2017-11-03,True,Kinder Morgan Inc. Depositary Shares Series A,KMI-A,ps
4434,2017-11-03,True,Deutsche Multi-Market Income Trust Common Sshares of Beneficial Interest,KMM,cs
4435,2017-11-03,True,Kemper Corporation 7.375% Subordinated Debentures due 2054,KMPA,N/A
4436,2017-11-03,True,KemPharm Inc.,KMPH,cs
4437,2017-11-03,True,Kemper Corporation,KMPR,cs
4438,2017-11-03,True,Kennametal Inc.,KMT,cs
4439,2017-11-03,True,CarMax Inc,KMX,cs
4440,2017-11-03,True,Knowles Corporation,KN,cs
4441,2017-11-03,True,Kindred Healthcare Inc.,KND,cs
4442,2017-11-03,True,Kandi Technologies Group Inc.,KNDI,cs
4443,2017-11-03,True,Knoll Inc.,KNL,cs
4444,2017-11-03,True,KNOT Offshore Partners LP representing Limited Partner Interests,KNOP,cs
4445,2017-11-03,True,Direxion All Cap Insider Sentiment Shares,KNOW,et
4446,2017-11-03,True,Kinsale Capital Group Inc.,KNSL,cs
4447,2017-11-03,True,Knight-Swift Transportation Holdings Inc.,KNX,cs
4448,2017-11-03,True,Coca-Cola Company (The),KO,cs
4449,2017-11-03,True,Eastman Kodak Company Common New,KODK,cs
4450,2017-11-03,True,Eastman Kodak Company Warrant (Expiring September 3 2018),KODK+,N/A
4451,2017-11-03,True,Eastman Kodak Company Wt Exp 135%,KODK+A,N/A
4452,2017-11-03,True,Coca Cola Femsa S.A.B. de C.V.,KOF,cs
4453,2017-11-03,True,VanEck Vectors Coal,KOL,et
4454,2017-11-03,True,ProShares UltraShort Bloomberg Natural Gas,KOLD,N/A
4455,2017-11-03,True,Kona Grill Inc.,KONA,cs
4456,2017-11-03,True,Kingtone Wirelessinfo Solution Holding Ltd,KONE,cs
4457,2017-11-03,True,Cesca Therapeutics Inc.,KOOL,cs
4458,2017-11-03,True,Koppers Holdings Inc.,KOP,cs
4459,2017-11-03,True,Kopin Corporation,KOPN,cs
4460,2017-11-03,True,AdvisorShares KIM Korea Equity,KOR,N/A
4461,2017-11-03,True,Michael Kors Holdings Limited,KORS,cs
4462,2017-11-03,True,Direxion Daily South Korea Bull 3X Shares,KORU,N/A
4463,2017-11-03,True,Kosmos Energy Ltd.,KOS,cs
4464,2017-11-03,True,Koss Corporation,KOSS,cs
4465,2017-11-03,True,Karyopharm Therapeutics Inc.,KPTI,cs
4466,2017-11-03,True,Kroger Company (The),KR,cs
4467,2017-11-03,True,Kraton Corporation,KRA,cs
4468,2017-11-03,True,Kilroy Realty Corporation,KRC,cs
4469,2017-11-03,True,SPDR S&P Regional Banking,KRE,et
4470,2017-11-03,True,KKR Real Estate Finance Trust Inc.,KREF,cs
4471,2017-11-03,True,Kite Realty Group Trust,KRG,cs
4472,2017-11-03,True,Global X Conscious Companies ETF,KRMA,N/A
4473,2017-11-03,True,Kornit Digital Ltd.,KRNT,cs
4474,2017-11-03,True,Kearny Financial,KRNY,cs
4475,2017-11-03,True,Kronos Worldwide Inc,KRO,cs
4476,2017-11-03,True,IQ Australia Small Cap,KROO,et
4477,2017-11-03,True,Kimbell Royalty Partners Representing Limited Partner Interests,KRP,cs
4478,2017-11-03,True,Krystal Biotech Inc.,KRYS,cs
4479,2017-11-03,True,KapStone Paper and Packaging Corporation,KS,cs
4480,2017-11-03,True,iShares MSCI Saudi Arabia Capped,KSA,N/A
4481,2017-11-03,True,Deutsche Strategic Municiple Income Trust of Beneficial Interest,KSM,cs
4482,2017-11-03,True,Kohl's Corporation,KSS,cs
4483,2017-11-03,True,Deutsche Strategic Income Trust Shares of Beneficial Interest,KST,cs
4484,2017-11-03,True,Kansas City Southern,KSU,cs
4485,2017-11-03,True,,KSU-,N/A
4486,2017-11-03,True,KT Corporation,KT,cs
4487,2017-11-03,True,Key Tronic Corporation,KTCC,cs
4488,2017-11-03,True,Key Technology Inc.,KTEC,cs
4489,2017-11-03,True,Deutsche Municiple Income Trust,KTF,cs
4490,2017-11-03,True,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,KTH,N/A
4491,2017-11-03,True,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),KTN,N/A
4492,2017-11-03,True,Kratos Defense & Security Solutions Inc.,KTOS,cs
4493,2017-11-03,True,Kitov Pharmaceuticals Holdings Ltd.,KTOV,cs
4494,2017-11-03,True,,KTOVW,N/A
4495,2017-11-03,True,Corts 7.625 Pfd,KTP,N/A
4496,2017-11-03,True,K2M Group Holdings Inc.,KTWO,cs
4497,2017-11-03,True,Kura Oncology Inc.,KURA,cs
4498,2017-11-03,True,KVH Industries Inc.,KVHI,cs
4499,2017-11-03,True,Kennedy-Wilson Holdings Inc.,KW,cs
4500,2017-11-03,True,KraneShares CSI China Internet ETF,KWEB,N/A
4501,2017-11-03,True,,KWN*,N/A
4502,2017-11-03,True,Quaker Chemical Corporation,KWR,cs
4503,2017-11-03,True,iShares Global Consumer Staples,KXI,et
4504,2017-11-03,True,Kayne Anderson Total Energy Return Fund Inc.,KYE,cs
4505,2017-11-03,True,Kayne Anderson MLP Investment Company,KYN,cs
4506,2017-11-03,True,Kayne Anderson MLP Investment Company 3.50% Series F Mandatory Redeemable Preferred Shares $25.00 Liquidation Preference per share,KYN-F,ps
4507,2017-11-03,True,Kyocera Corporation,KYO,cs
4508,2017-11-03,True,Loews Corporation,L,cs
4509,2017-11-03,True,Direxion Daily S&P Biotech Bear 3X Shares,LABD,N/A
4510,2017-11-03,True,Multi-Color Corporation,LABL,cs
4511,2017-11-03,True,Direxion Daily S&P Biotech Bull 3X Shares,LABU,N/A
4512,2017-11-03,True,Lithia Motors Inc.,LAD,cs
4513,2017-11-03,True,Ladder Capital Corp Class A,LADR,cs
4514,2017-11-03,True,Lakeland Industries Inc.,LAKE,cs
4515,2017-11-03,True,PowerShares Multi-Strategy Alternative Portfolio,LALT,N/A
4516,2017-11-03,True,Lamar Advertising Company,LAMR,cs
4517,2017-11-03,True,Lancaster Colony Corporation,LANC,cs
4518,2017-11-03,True,Gladstone Land Corporation,LAND,cs
4519,2017-11-03,True,Gladstone Land Corporation 6.375% Series A Cumulative Term Preferred Stock,LANDP,ps
4520,2017-11-03,True,Aberdeen Latin America Equity Fund Inc.,LAQ,cs
4521,2017-11-03,True,Tierra XP Latin America Real Estate,LARE,N/A
4522,2017-11-03,True,Landmark Bancorp Inc.,LARK,cs
4523,2017-11-03,True,Laureate Education Inc.,LAUR,cs
4524,2017-11-03,True,Lawson Products Inc.,LAWS,cs
4525,2017-11-03,True,Layne Christensen Company,LAYN,cs
4526,2017-11-03,True,Lazard LTD. LTD. Class A,LAZ,cs
4527,2017-11-03,True,L Brands Inc.,LB,cs
4528,2017-11-03,True,Lakeland Bancorp Inc.,LBAI,cs
4529,2017-11-03,True,2xLeveraged Long ETRACS Wells Fargo Business Development Company Index Series B due May 24 2041,LBDC,N/A
4530,2017-11-03,True,Leading Brands Inc,LBIX,cs
4531,2017-11-03,True,Direxion Daily Latin America 3x Bull Shares,LBJ,N/A
4532,2017-11-03,True,Liberty Broadband Corporation Class A Common Stock,LBRDA,cs
4533,2017-11-03,True,Liberty Broadband Corporation,LBRDK,cs
4534,2017-11-03,True,Liberty Global plc Class A Ordinary Shares,LBTYA,cs
4535,2017-11-03,True,Liberty Global plc Class B Ordinary Shares,LBTYB,cs
4536,2017-11-03,True,Liberty Global plc,LBTYK,cs
4537,2017-11-03,True,Libbey Inc.,LBY,cs
4538,2017-11-03,True,LendingClub Corporation,LC,cs
4539,2017-11-03,True,Landcadia Holdings Inc.,LCA,cs
4540,2017-11-03,True,Landcadia Holdings Inc. Unit,LCAHU,su
4541,2017-11-03,True,Landcadia Holdings Inc. Warrant,LCAHW,N/A
4542,2017-11-03,True,Lannett Co Inc,LCI,cs
4543,2017-11-03,True,LCI Industries,LCII,cs
4544,2017-11-03,True,Advent/Claymore Enhanced Growth & Income Fund of Beneficial Interest,LCM,cs
4545,2017-11-03,True,LCNB Corporation,LCNB,cs
4546,2017-11-03,True,Lifetime Brands Inc.,LCUT,cs
4547,2017-11-03,True,iPath Bloomberg Lead Subindex Total Return SM Index ETN,LD,et
4548,2017-11-03,True,Latin American Discovery Fund Inc. (The),LDF,cs
4549,2017-11-03,True,Lydall Inc.,LDL,cs
4550,2017-11-03,True,Leidos Holdings Inc.,LDOS,cs
4551,2017-11-03,True,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,LDP,cs
4552,2017-11-03,True,PowerShares LadderRite 0-5 Year Corporate Bond Portfolio,LDRI,N/A
4553,2017-11-03,True,PIMCO Enhanced Low Duration Active Exchange-Traded Fund,LDUR,N/A
4554,2017-11-03,True,Lands' End Inc.,LE,cs
4555,2017-11-03,True,Lear Corporation,LEA,cs
4556,2017-11-03,True,Realty Shares DIVCON Leaders Dividend,LEAD,N/A
4557,2017-11-03,True,Lincoln Electric Holdings Inc.,LECO,cs
4558,2017-11-03,True,iPath Pure Beta Lead ETN,LEDD,et
4559,2017-11-03,True,SemiLEDS Corporation,LEDS,cs
4560,2017-11-03,True,Lee Enterprises Incorporated,LEE,cs
4561,2017-11-03,True,Leggett & Platt Incorporated,LEG,cs
4562,2017-11-03,True,Leju Holdings Limited American Depositary Shares each representing one,LEJU,cs
4563,2017-11-03,True,iShares J.P. Morgan EM Local Currency Bond,LEMB,et
4564,2017-11-03,True,Lennar Corporation Class A,LEN,cs
4565,2017-11-03,True,Lennar Corporation Class B,LEN.B,cs
4566,2017-11-03,True,Presbia PLC,LENS,cs
4567,2017-11-03,True,Dreyfus Strategic Municipals Inc.,LEO,cs
4568,2017-11-03,True,Centrus Energy Corp. Class A,LEU,cs
4569,2017-11-03,True,Liberty Expedia Holdings Inc. Series A Common Stock,LEXEA,cs
4570,2017-11-03,True,Liberty Expedia Holdings Inc. Series B Common Stock,LEXEB,cs
4571,2017-11-03,True,China Life Insurance Company Limited American Depositary Shares,LFC,cs
4572,2017-11-03,False,VanEck Vectors NDR CMG Long/Flat Allocation,LFEQ,N/A
4573,2017-11-03,True,Leaf Group Ltd.,LFGR,cs
4574,2017-11-03,True,Littelfuse Inc.,LFUS,cs
4575,2017-11-03,True,Lifevantage Corporation,LFVN,cs
4576,2017-11-03,True,Legacy Reserves LP,LGCY,cs
4577,2017-11-03,True,Legacy Reserves LP 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,LGCYO,ps
4578,2017-11-03,True,Legacy Reserves LP 8% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,LGCYP,ps
4579,2017-11-03,True,Lions Gate Entertainment Corporation Class A,LGF.A,cs
4580,2017-11-03,True,Lions Gate Entertainment Corporation Class B Non-Voting Shares,LGF.B,cs
4581,2017-11-03,True,Lazard Global Total Return and Income Fund,LGI,cs
4582,2017-11-03,True,LGI Homes Inc.,LGIH,cs
4583,2017-11-03,True,LGL Group Inc. (The),LGL,cs
4584,2017-11-03,True,SPDR SSGA US Large Cap Low Volatility Index,LGLV,N/A
4585,2017-11-03,True,Load Guard Logistics Inc,LGL^,cs
4586,2017-11-03,True,Ligand Pharmaceuticals Incorporated,LGND,cs
4587,2017-11-03,True,Laboratory Corporation of America Holdings,LH,cs
4588,2017-11-03,True,LHC Group,LHCG,cs
4589,2017-11-03,True,LaSalle Hotel Properties,LHO,cs
4590,2017-11-03,True,LaSalle Hotel Properties 6.375% Series I Cumulative Redeemable Redeemable Preferred SBI,LHO-I,ps
4591,2017-11-03,True,LaSalle Hotel Properties 6.3% Series J Cumulative Redeemable Preferred Shares of Beneficial Interest,LHO-J,ps
4592,2017-11-03,True,aTyr Pharma Inc.,LIFE,cs
4593,2017-11-03,True,Lennox International Inc.,LII,cs
4594,2017-11-03,True,Liberty Global plc,LILA,cs
4595,2017-11-03,True,Liberty Global plc,LILAK,cs
4596,2017-11-03,True,Lincoln Educational Services Corporation,LINC,cs
4597,2017-11-03,True,Lindblad Expeditions Holdings Inc.,LIND,cs
4598,2017-11-03,True,Lindblad Expeditions Holdings Inc. Warrant,LINDW,N/A
4599,2017-11-03,True,Interlink Electronics Inc.,LINK,cs
4600,2017-11-03,True,LiNiu Technology Group,LINU,cs
4601,2017-11-03,True,Fidelity Southern Corporation,LION,cs
4602,2017-11-03,True,LiqTech International Inc.,LIQT,cs
4603,2017-11-03,True,Global X Lithium & Battery Tech,LIT,N/A
4604,2017-11-03,True,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2,LITB,cs
4605,2017-11-03,True,Lumentum Holdings Inc.,LITE,cs
4606,2017-11-03,True,Live Ventures Incorporated,LIVE,cs
4607,2017-11-03,True,LivaNova PLC,LIVN,cs
4608,2017-11-03,True,La Jolla Pharmaceutical Company,LJPC,cs
4609,2017-11-03,True,Lakeland Financial Corporation,LKFN,cs
4610,2017-11-03,True,FlexShares Credit-Scored US Long Corporate Bond Index Fund,LKOR,N/A
4611,2017-11-03,True,LKQ Corporation,LKQ,cs
4612,2017-11-03,True,LSC Communications Inc.,LKSD,cs
4613,2017-11-03,True,Lumber Liquidators Holdings Inc,LL,cs
4614,2017-11-03,True,Lilis Energy Inc.,LLEX,cs
4615,2017-11-03,True,Lianluo Smart Limited,LLIT,cs
4616,2017-11-03,True,L3 Technologies Inc.,LLL,cs
4617,2017-11-03,True,Limelight Networks Inc.,LLNW,cs
4618,2017-11-03,False,iShares 10 Year Investment Grade Corporate Bond,LLQD,N/A
4619,2017-11-03,True,Direxion Daily Small Cap 1.25X Shares,LLSC,N/A
4620,2017-11-03,True,Direxion Daily S&P 500 Bull 1.25X Shares,LLSP,N/A
4621,2017-11-03,True,Eli Lilly and Company,LLY,cs
4622,2017-11-03,True,Legg Mason Inc.,LM,cs
4623,2017-11-03,True,LeMaitre Vascular Inc.,LMAT,cs
4624,2017-11-03,True,Limbach Holdings Inc.,LMB,cs
4625,2017-11-03,True,First Trust Low Duration Opportunities ETF,LMBS,N/A
4626,2017-11-03,True,LM Funding America Inc.,LMFA,cs
4627,2017-11-03,True,,LMFAW,N/A
4628,2017-11-03,True,Legg Mason Inc. 6.375% Junior Subordinated Notes due 2056,LMHA,N/A
4629,2017-11-03,True,Legg Mason Inc. 5.45% Junior Subordinated Notes due 2056,LMHB,N/A
4630,2017-11-03,True,ETRACS Monthly Pay 2xLeveraged Wells Fargo MLP Ex-Energy ETN,LMLP,N/A
4631,2017-11-03,True,Limoneira Co,LMNR,cs
4632,2017-11-03,True,Luminex Corporation,LMNX,cs
4633,2017-11-03,True,Lumos Networks Corp.,LMOS,cs
4634,2017-11-03,True,Landmark Infrastructure Partners LP,LMRK,cs
4635,2017-11-03,True,Landmark Infrastructure Partners LP Preferred Units,LMRKO,ps
4636,2017-11-03,True,Landmark Infrastructure Partners LP 8.00% Series A Cumulative Redeemable Perpetual Preferred Units,LMRKP,ps
4637,2017-11-03,True,Lockheed Martin Corporation,LMT,cs
4638,2017-11-03,True,LINE Corporation American Depositary Shares (each representing one share of),LN,cs
4639,2017-11-03,True,Lincoln National Corporation,LNC,cs
4640,2017-11-03,True,Lincoln National Corporation Warrant expiring July 10 2019,LNC+,N/A
4641,2017-11-03,True,Snyder's-Lance Inc.,LNCE,cs
4642,2017-11-03,True,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),LND,cs
4643,2017-11-03,True,Landec Corporation,LNDC,cs
4644,2017-11-03,True,Cheniere Energy Inc.,LNG,cs
4645,2017-11-03,True,Global X Longevity Thematic ETF,LNGR,N/A
4646,2017-11-03,True,Lindsay Corporation,LNN,cs
4647,2017-11-03,True,Alliant Energy Corporation,LNT,cs
4648,2017-11-03,True,Lantheus Holdings Inc.,LNTH,cs
4649,2017-11-03,True,Manhattan Bridge Capital Inc,LOAN,cs
4650,2017-11-03,True,Live Oak Bancshares Inc.,LOB,cs
4651,2017-11-03,True,El Pollo Loco Holdings Inc.,LOCO,cs
4652,2017-11-03,True,Comstock Mining Inc.,LODE,cs
4653,2017-11-03,True,Logitech International S.A.,LOGI,cs
4654,2017-11-03,True,LogMeIn Inc.,LOGM,cs
4655,2017-11-03,False,Global X Iconic U.S. Brands,LOGO,N/A
4656,2017-11-03,True,Loma Negra Compa??a Industrial Argentina Sociedad An?nima ADS,LOMA,cs
4657,2017-11-03,True,Lonestar Resources US Inc.,LONE,cs
4658,2017-11-03,True,Grand Canyon Education Inc.,LOPE,cs
4659,2017-11-03,True,Lazard World Dividend & Income Fund Inc.,LOR,cs
4660,2017-11-03,True,Loral Space and Communications Inc.,LORL,cs
4661,2017-11-03,True,,LOV#,N/A
4662,2017-11-03,True,Lowe's Companies Inc.,LOW,cs
4663,2017-11-03,True,SPDR MSCI ACWI Low Carbon Target,LOWC,N/A
4664,2017-11-03,True,Loxo Oncology Inc.,LOXO,cs
4665,2017-11-03,True,Lipocine Inc.,LPCN,cs
4666,2017-11-03,True,Dorian LPG Ltd.,LPG,cs
4667,2017-11-03,True,Laredo Petroleum Inc.,LPI,cs
4668,2017-11-03,True,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,LPL,cs
4669,2017-11-03,True,LPL Financial Holdings Inc.,LPLA,cs
4670,2017-11-03,True,LifePoint Health Inc.,LPNT,cs
4671,2017-11-03,True,LivePerson Inc.,LPSN,cs
4672,2017-11-03,True,Liberty Property Trust,LPT,cs
4673,2017-11-03,True,LightPath Technologies Inc.,LPTH,cs
4674,2017-11-03,True,Leap Therapeutics Inc.,LPTX,cs
4675,2017-11-03,True,Louisiana-Pacific Corporation,LPX,cs
4676,2017-11-03,True,La Quinta Holdings Inc.,LQ,cs
4677,2017-11-03,True,iShares iBoxx $ Investment Grade Corporate Bond,LQD,et
